"cod","mun","total","hombres","mujeres","date"
22004,"Agüero",157,81,76,1998
22004,"Agüero",166,85,81,1999
22004,"Agüero",172,92,80,2000
22004,"Agüero",176,96,80,2001
22004,"Agüero",173,93,80,2002
22004,"Agüero",174,91,83,2003
22004,"Agüero",162,84,78,2004
22004,"Agüero",165,87,78,2005
22004,"Agüero",166,92,74,2006
22004,"Agüero",161,88,73,2007
22004,"Agüero",161,90,71,2008
22004,"Agüero",166,92,74,2009
22004,"Agüero",164,94,70,2010
22004,"Agüero",160,91,69,2011
22004,"Agüero",159,91,68,2012
22004,"Agüero",150,85,65,2013
