"cod","mun","total","hombres","mujeres","date"
44129,"Jatiel",70,35,35,1998
44129,"Jatiel",71,36,35,1999
44129,"Jatiel",67,34,33,2000
44129,"Jatiel",60,31,29,2001
44129,"Jatiel",54,28,26,2002
44129,"Jatiel",53,29,24,2003
44129,"Jatiel",63,31,32,2004
44129,"Jatiel",61,30,31,2005
44129,"Jatiel",63,30,33,2006
44129,"Jatiel",55,26,29,2007
44129,"Jatiel",57,26,31,2008
44129,"Jatiel",55,28,27,2009
44129,"Jatiel",52,27,25,2010
44129,"Jatiel",52,28,24,2011
44129,"Jatiel",49,28,21,2012
44129,"Jatiel",50,29,21,2013
